|normal|withouturl|no_clean|url_clean
416|Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: http:// ofa.bo/yXs|Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: http://  |5.7025|5.7025
417|Judge Garland: Independent mind   Highly qualified   Has had bipartisan support   Senate leaders: #DoYourJob https:// amp.twimg.com/v/1ef21d28-e40 a-4a92-b998-64b42041bfd7  |Judge Garland: Independent mind   Highly qualified   Has had bipartisan support   Senate leaders: #DoYourJob https://   a-4a92-b998-64b42041bfd7  |6.0075|6.0075
418|Tell your friends you fist bumped President Obama enter now for your chance. http:// ofa.bo/fAEq pic.twitter.com/zJEelmeIe6|Tell your friends you fist bumped President Obama enter now for your chance. http://    |5.7542857142857144|5.765
419|Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob pic.twitter.com/PvubG4dFnd|Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob  |5.635|5.635
420|Senate leaders need to stop obstructing our Supreme Court add your name if you agree: http:// ofa.bo/gAEO #DoYourJob|Senate leaders need to stop obstructing our Supreme Court add your name if you agree: http://   #DoYourJob|5.324444444444445|5.382
421|Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob pic.twitter.com/TTcIByTScg|Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob  |5.782222222222223|5.782222222222223
422|Get some face time with President Obama. Enter now for your chance to meet him: http:// ofa.bo/a63a pic.twitter.com/wqfAHCk5tN|Get some face time with President Obama. Enter now for your chance to meet him: http://    |5.712|5.712
423|If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy, add your name now: http:// ofa.bo/gADc|If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy, add your name now: http://  |5.687692307692307|5.687692307692307
424|Don't pass this up enter now: http:// ofa.bo/iAEW pic.twitter.com/OgOyee6i4i|Don't pass this up enter now: http://    |5.48|5.735
425|"""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: http:// ofa.bo/fADi #DoYourJob"|"""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: http://   #DoYourJob"|5.34|5.34
426|Ever wished you could meet President Obama? Here's your chance. http:// ofa.bo/jAA4 pic.twitter.com/AeFMTtBdf9|Ever wished you could meet President Obama? Here's your chance. http://    |6.093999999999999|6.093999999999999
427|Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history. https:// amp.twimg.com/v/1ef21d28-e40 a-4a92-b998-64b42041bfd7  |Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history. https://   a-4a92-b998-64b42041bfd7  |5.497999999999999|5.497999999999999
428|You don't want to miss out on this chance. Enter today: http:// ofa.bo/hAKV pic.twitter.com/PJoHc0lIGF|You don't want to miss out on this chance. Enter today: http://    |4.751428571428571|4.751428571428571
429|Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. http:// ofa.bo/fACu|Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. http://  |5.212|5.212
430|President Obama did his job, now it's time for the Senate to fulfill its duties say you agree: http:// ofa.bo/jA9Z #DoYourJob|President Obama did his job, now it's time for the Senate to fulfill its duties say you agree: http://   #DoYourJob|5.54|5.484615384615385
431|On average, it's taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob pic.twitter.com/ZqE3OngoFy|On average, it's taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob  |5.0280000000000005|5.0280000000000005
432|"""This week my administration took a step to help more workers get the overtime pay they ve earned.""  President Obama http:// ofa.bo/a61v"|"""This week my administration took a step to help more workers get the overtime pay they ve earned.""  President Obama http://  "|5.432857142857142|5.4125
433|In the weekly address, President Obama discusses expanding #overtime for millions of American workers: http:// ofa.bo/a61v|In the weekly address, President Obama discusses expanding #overtime for millions of American workers: http://  |5.569999999999999|5.569999999999999
434|This summer, you and a friend could meet President Obama. Here's how: http:// ofa.bo/xU4|This summer, you and a friend could meet President Obama. Here's how: http://  |6.043333333333334|6.043333333333334
435|Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: http:// ofa.bo/e5wp #DoYourJob|Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: http://   #DoYourJob|5.235|5.235
436|Editorial boards across the country are telling Senate leaders: #DoYourJob . pic.twitter.com/WUkeoDslbp|Editorial boards across the country are telling Senate leaders: #DoYourJob .  |5.3066666666666675|5.3066666666666675
437|Despite Judge Garland's qualifications, some Senate leaders still refuse to give him a hearing speak out: http:// ofa.bo/c5x9|Despite Judge Garland's qualifications, some Senate leaders still refuse to give him a hearing speak out: http://  |5.2250000000000005|5.352
438|The uninsured rate just hit 9.1 percent the lowest ever recorded. http:// ofa.bo/a61L|The uninsured rate just hit 9.1 percent the lowest ever recorded. http://  |4.88|4.96
439|Don't miss this: http:// ofa.bo/iACn pic.twitter.com/0Ud7rIqPa0|Don't miss this: http://    |3.64|3.64
440|Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security. pic.twitter.com/JHQRJEcsv9|Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security.  |5.8244444444444445|5.8244444444444445
441|Stand up for middle-class workers add your name to support the Obama administration's new #overtime rule: http:// ofa.bo/fABk|Stand up for middle-class workers add your name to support the Obama administration's new #overtime rule: http://  |5.637777777777779|5.674545454545455
442|Marriage equality? Affordable health care? Or economic progress? Tell him in person: http:// ofa.bo/fABW pic.twitter.com/F83AdfUC8H|Marriage equality? Affordable health care? Or economic progress? Tell him in person: http://    |5.905|5.905
443|Add your name if you support the Obama administration's new #overtime rule that expands protections for millions: http:// ofa.bo/a60O|Add your name if you support the Obama administration's new #overtime rule that expands protections for millions: http://  |5.452727272727273|5.452727272727273
444|LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. http:// ofa.bo/iAC0|LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. http://  |5.172499999999999|5.172499999999999
445|This is a big day for millions of middle-class workers. pic.twitter.com/CCzAOOjxda|This is a big day for millions of middle-class workers.  |5.757142857142857|5.757142857142857
446|LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. http:// ofa.bo/yUa|LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. http://  |5.508|5.508
447|Here's your chance: Tell President Obama what you're most thankful for in person. http:// ofa.bo/yUS pic.twitter.com/lxFIDqbclW|Here's your chance: Tell President Obama what you're most thankful for in person. http://    |5.872|5.725714285714285
448|Judge Garland's former clerks have a lot to say about his record, work-life balance, and more take a look: http:// ofa.bo/d5wm|Judge Garland's former clerks have a lot to say about his record, work-life balance, and more take a look: http://  |5.306|5.373333333333334
449|Senate leaders are continuing to obstruct a fair hearing for Judge Garland help put the pressure on: http:// ofa.bo/b60r #DoYourJob|Senate leaders are continuing to obstruct a fair hearing for Judge Garland help put the pressure on: http://   #DoYourJob|5.336363636363635|5.3983333333333325
450|It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob pic.twitter.com/UAhLXYqgTN|It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob  |5.198|5.198
451|April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate . http:// ofa.bo/c5vH|April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate . http://  |5.0|5.0
452|Think Senate leaders should do their jobs and give Judge Garland a fair hearing? Add your name: http:// ofa.bo/c5vF #DoYourJob|Think Senate leaders should do their jobs and give Judge Garland a fair hearing? Add your name: http://   #DoYourJob|5.792000000000001|5.792000000000001
453|LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee, Judge Merrick Garland. http:// ofa.bo/c5vE|LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee, Judge Merrick Garland. http://  |5.499999999999999|5.499999999999999
454|We need to lead this fight. #ActOnClimate pic.twitter.com/ArdxyYdCiN|We need to lead this fight. #ActOnClimate  |5.29|5.29
455|Change happens because people like you fight to make it happen. pic.twitter.com/Y70kJkcrYH|Change happens because people like you fight to make it happen.  |5.391111111111111|5.391111111111111
456|Show your support for continued efforts to tackle climate change: http:// ofa.bo/b60k #ActOnClimate|Show your support for continued efforts to tackle climate change: http://   #ActOnClimate|5.472499999999998|5.472499999999998
457|Read more about the historic new standards in place to reduce methane pollution: http:// ofa.bo/gA9F|Read more about the historic new standards in place to reduce methane pollution: http://  |5.472|5.472
458|Senate leaders should listen to the American people. #DoYourJob pic.twitter.com/vArMxcZh5W|Senate leaders should listen to the American people. #DoYourJob  |5.404000000000001|5.404000000000001
459|Say you support a fair #SCOTUS nomination process speak up now: http:// ofa.bo/xSJ#DoYourJob|Say you support a fair #SCOTUS nomination process speak up now: http://  |6.2|6.07
460|Find out what Judge Merrick Garland's former clerks have to say about his record as a public servant: http:// ofa.bo/c5v4|Find out what Judge Merrick Garland's former clerks have to say about his record as a public servant: http://  |5.201666666666667|5.201666666666667
461|Editorial boards are speaking up on the #SCOTUS vacancy. Here's what they're saying: http:// ofa.bo/b60Y #DoYourJob|Editorial boards are speaking up on the #SCOTUS vacancy. Here's what they're saying: http://   #DoYourJob|5.379999999999999|5.379999999999999
462|Add your name if you support big steps forward in the fight to tackle climate change: http:// ofa.bo/z0TF #ActOnClimate|Add your name if you support big steps forward in the fight to tackle climate change: http://   #ActOnClimate|5.377142857142858|5.377142857142858
463|The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate pic.twitter.com/nR2x8UqDM8|The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate  |4.82|4.82
464|We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob pic.twitter.com/UYkYFLoNr7|We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob  |5.338333333333334|5.338333333333334
465|The Senate should give President Obama's Supreme Court nominee a fair hearing and an up-or-down vote. #DoYourJob https:// amp.twimg.com/v/7344acc3-b4f 3-4b9e-ab46-2d869b2ec73c  |The Senate should give President Obama's Supreme Court nominee a fair hearing and an up-or-down vote. #DoYourJob https://   3-4b9e-ab46-2d869b2ec73c  |5.694285714285714|5.694285714285714
466|Add your voice to the push for a fair Supreme Court nomination process: http:// ofa.bo/uRm #DoYourJob pic.twitter.com/0IEpNmu3X0|Add your voice to the push for a fair Supreme Court nomination process: http://   #DoYourJob  |5.484444444444445|5.484444444444445
467|Here's where editorial boards across the country stand when it comes to the #SCOTUS vacancy: http:// ofa.bo/z0T2 #DoYourJob|Here's where editorial boards across the country stand when it comes to the #SCOTUS vacancy: http://   #DoYourJob|5.238333333333334|5.238333333333334
468|Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. pic.twitter.com/sg3Zx4vzIM|Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves.  |5.823333333333334|5.823333333333334
469|Join the hundreds of thousands of people calling on Senate leaders to give Judge Garland a fair hearing: http:// ofa.bo/gA8l|Join the hundreds of thousands of people calling on Senate leaders to give Judge Garland a fair hearing: http://  |5.693846153846154|5.693846153846154
470|Judge Garland has impeccable credentials he deserves a fair hearing from the Senate. #DoYourJob pic.twitter.com/vqtTB1J4hL|Judge Garland has impeccable credentials he deserves a fair hearing from the Senate. #DoYourJob  |5.605714285714285|5.5825
471|Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. http:// ofa.bo/c5uT #DoYourJob|Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. http://   #DoYourJob|5.525454545454545|5.525454545454545
